页签,序号,项目名称,分类,上游地址,status,url_type,actual_url,stars,forks,watchers,open_issues_count,total_pull_requests,language,license,created_at,updated_at,pushed_at,size_kb,default_branch,topics,fork,archived,mirror_url,has_issues,note
鲲鹏,192,FastJSON,基础库&加速库,https://github.com/alibaba/fastjson2,valid,repo,,4287,560,31,645,1715,Java,Apache-2.0,2022-04-17T04:27:24Z,2026-04-09T01:57:49Z,2026-03-15T07:57:43Z,134587,main,"android,big-data,deserialization,fastjson,fastjson2,graal,graalvm-native-image,high-performance,java,java-json,json,json-deserialization,json-parser,json-path,json-serialization,json-serializer,jsonb,serialization",False,False,,True,
鲲鹏,193,grpc-java,基础库&加速库,https://github.com/grpc/grpc-java,valid,repo,,11997,3983,512,509,8867,Java,Apache-2.0,2014-12-08T19:00:00Z,2026-04-10T06:33:04Z,2026-04-10T06:32:49Z,121755,master,"grpc,java,microservices,proto,rpc",False,False,,True,
鲲鹏,194,jemalloc,基础库&加速库,https://github.com/jemalloc/jemalloc,valid,repo,,10758,1608,315,373,1486,C,NOASSERTION,2013-10-03T21:37:32Z,2026-04-09T22:23:41Z,2026-04-07T17:41:44Z,13312,dev,,False,False,,True,
鲲鹏,195,ActiveMQ,基础库&加速库,https://github.com/apache/activemq,valid,repo,,2423,1486,196,69,1836,Java,Apache-2.0,2009-05-21T01:33:45Z,2026-04-09T20:20:22Z,2026-04-09T20:20:12Z,70255,main,"activemq,amqp,amqps,apache,broker,java,jms,messaging,mqtt,openwire,stomp",False,False,,True,
鲲鹏,196,RabbitMQ,基础库&加速库,https://github.com/rabbitmq/rabbitmq-server,valid,repo,,13580,4001,374,253,10707,JavaScript,NOASSERTION,2010-09-20T10:29:16Z,2026-04-10T06:58:16Z,2026-04-10T07:39:16Z,229060,main,"amqp,amqp-0-9-1,amqp1-0,message-broker,messaging,mqtt,rabbitmq,stomp,streaming,streams",False,False,,True,
鲲鹏,197,Ansible,基础库&加速库,https://github.com/ansible/ansible,valid,repo,,68411,24160,1869,791,53134,Python,GPL-3.0,2012-03-06T14:58:02Z,2026-04-10T07:36:02Z,2026-04-10T02:16:44Z,264069,devel,"ansible,python",False,False,,True,
鲲鹏,198,APR,基础库&加速库,https://github.com/apache/apr,valid,repo,,522,215,32,18,64,C,Apache-2.0,2009-03-27T15:41:55Z,2026-04-09T07:05:33Z,2026-03-30T09:31:38Z,20419,trunk,apr,False,False,,False,
鲲鹏,199,Filebeat,基础库&加速库,https://github.com/elastic/beats,valid,repo,,12607,4995,662,1073,38184,Go,NOASSERTION,2014-02-05T19:01:02Z,2026-04-10T07:01:59Z,2026-04-10T07:01:53Z,506063,main,"filebeat,heartbeat,metricbeat,packetbeat,winlogbeat",False,False,,True,
鲲鹏,200,fmt,基础库&加速库,https://github.com/fmtlib/fmt,valid,repo,,23402,2865,318,13,1772,C++,MIT,2012-12-07T16:26:46Z,2026-04-10T07:05:17Z,2026-04-06T01:40:49Z,17719,main,"c-plus-plus,chrono,cpp,cross-platform,floating-point,formatting,multiplatform,output,performance,printf,ranges,unicode",False,False,,True,
鲲鹏,201,Geos,基础库&加速库,https://github.com/libgeos/geos,valid,repo,,1451,404,63,108,903,C++,LGPL-2.1,2011-10-26T14:36:13Z,2026-04-07T17:04:24Z,2026-04-07T17:04:43Z,99345,main,"c,c-plus-plus,cpp,geometry",False,False,,True,
鲲鹏,202,libconfig,基础库&加速库,https://github.com/hyperrealm/libconfig,valid,repo,,1208,380,55,35,97,C,LGPL-2.1,2014-03-04T01:38:37Z,2026-04-07T14:12:49Z,2026-02-09T04:17:47Z,10913,master,,False,False,,True,
鲲鹏,203,Memtester,基础库&加速库,https://pyropus.ca./software/memtester/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,204,Netdata,基础库&加速库,https://github.com/netdata/netdata,valid,repo,,78370,6404,1338,278,13361,C,GPL-3.0,2013-06-17T18:39:10Z,2026-04-10T07:36:23Z,2026-04-10T07:05:57Z,264784,master,"ai,alerting,cncf,data-visualization,database,devops,docker,grafana,influxdb,kubernetes,linux,machine-learning,mcp,mongodb,monitoring,mysql,netdata,observability,postgresql,prometheus",False,False,,True,
鲲鹏,205,psutil,基础库&加速库,https://github.com/giampaolo/psutil,valid,repo,,11136,1476,223,369,889,Python,BSD-3-Clause,2014-05-23T14:01:48Z,2026-04-09T16:20:17Z,2026-04-09T16:20:12Z,39505,master,"cpu,disk,freebsd,linux,memory,monitoring,netbsd,openbsd,osx,ps,psutil,python,sensors,system-monitoring,top,windows",False,False,,True,
鲲鹏,206,RE2,基础库&加速库,https://github.com/google/re2,valid,repo,,9646,1218,228,33,117,C++,BSD-3-Clause,2014-08-18T21:21:26Z,2026-04-10T06:33:10Z,2026-01-22T23:28:54Z,10559,main,,False,False,,True,
鲲鹏,207,Rsyslog,基础库&加速库,https://github.com/rsyslog/rsyslog,valid,repo,,2281,717,90,658,3717,C,LGPL-3.0,2013-06-03T15:57:55Z,2026-04-09T07:38:32Z,2026-04-08T09:16:45Z,102569,main,"c,elasticsearch,kafka,logging,mongodb,rsyslog,syslog",False,False,,True,
鲲鹏,208,Shiny,基础库&加速库,https://github.com/efremidze/shiny,valid,repo,https://github.com/efremidze/Shiny,841,43,17,3,8,Swift,MIT,2017-12-09T03:14:14Z,2026-04-05T18:20:54Z,2025-07-09T18:00:13Z,1316,master,"animation,apple,apple-pay,carthage,cash,cocoapods,hologram,holographic,ios,motion,pay,shiny,swift",False,False,,True,
鲲鹏,209,Swagger UI,基础库&加速库,https://github.com/swagger-api/swagger-ui,valid,repo,,28740,9265,624,1397,4667,JavaScript,Apache-2.0,2011-07-15T22:56:39Z,2026-04-10T07:46:11Z,2026-04-10T07:46:13Z,642173,master,"hacktoberfest,oas,open-source,openapi,openapi-specification,openapi3,openapi31,rest,rest-api,swagger,swagger-api,swagger-js,swagger-oss,swagger-ui",False,False,,True,
鲲鹏,210,TinyXML,基础库&加速库,https://github.com/leethomason/tinyxml2,valid,repo,,5735,1937,218,136,522,C++,Zlib,2012-02-25T05:15:50Z,2026-04-09T15:52:01Z,2026-03-10T01:18:18Z,3570,master,,False,False,,True,
鲲鹏,211,Tornado,基础库&加速库,https://github.com/tornadoweb/tornado,valid,repo,,22327,5546,952,216,1727,Python,Apache-2.0,2009-09-09T04:55:16Z,2026-04-10T06:17:32Z,2026-03-31T00:51:40Z,11066,master,"asynchronous,python",False,False,,True,
鲲鹏,212,Vue,基础库&加速库,https://github.com/vuejs/vue,valid,repo,,209869,33841,5753,623,2624,TypeScript,MIT,2013-07-29T03:24:51Z,2026-04-10T06:41:44Z,2024-10-10T07:24:15Z,32152,main,"framework,frontend,javascript,vue",False,False,,True,
鲲鹏,213,canal,基础库&加速库,https://github.com/alibaba/canal,valid,repo,,29649,7660,1163,1245,731,Java,Apache-2.0,2013-01-13T10:59:52Z,2026-04-09T11:13:56Z,2026-04-02T08:06:26Z,24253,master,,False,False,,True,
鲲鹏,214,curl,基础库&加速库,https://github.com/curl/curl,valid,repo,,41261,7122,765,38,14774,C,NOASSERTION,2010-03-18T22:32:22Z,2026-04-10T07:40:13Z,2026-04-10T07:40:11Z,134693,master,"c,client,curl,ftp,gopher,hacktoberfest,http,https,imaps,ldap,libcurl,library,mqtt,pop3,scp,sftp,transfer-data,transferring-data,user-agent,websocket",False,False,,True,
鲲鹏,215,Grafana,基础库&加速库,https://github.com/grafana/grafana,valid,repo,,73134,13705,1246,3900,75590,TypeScript,AGPL-3.0,2013-12-11T15:59:56Z,2026-04-10T07:47:36Z,2026-04-10T07:49:18Z,1582135,main,"alerting,analytics,business-intelligence,dashboard,data-visualization,elasticsearch,go,grafana,hacktoberfest,influxdb,metrics,monitoring,mysql,postgres,prometheus",False,False,,True,
鲲鹏,216,Guacamole,基础库&加速库,https://github.com/apache/guacamole-server,valid,repo,,3780,749,130,52,640,C,Apache-2.0,2016-03-22T07:00:06Z,2026-04-10T07:22:30Z,2026-04-06T15:56:52Z,9366,main,"c,guacamole,java,javascript,network-client,network-server",False,False,,False,
鲲鹏,217,log4cpp,基础库&加速库,https://github.com/orocos-toolchain/log4cpp,valid,repo,,195,112,20,4,12,C++,LGPL-2.1,2012-11-27T13:46:03Z,2026-03-23T13:08:45Z,2021-11-30T14:10:02Z,1897,master,,False,False,,True,
鲲鹏,218,LZO,基础库&加速库,http://www.oberhumer.com/opensource/lzo/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,219,PaceMaker,基础库&加速库,https://github.com/clusterlabs/pacemaker,valid,repo,https://github.com/ClusterLabs/pacemaker,1144,355,85,15,4078,C,NOASSERTION,2011-09-01T00:08:16Z,2026-04-06T19:20:17Z,2026-04-06T19:20:11Z,104648,main,,False,False,,False,
鲲鹏,220,pigz,基础库&加速库,https://github.com/madler/pigz,valid,repo,,2920,187,59,14,31,C,,2010-04-09T23:06:22Z,2026-04-07T08:13:08Z,2025-08-16T19:33:08Z,974,master,,False,False,,True,
鲲鹏,221,Quartz,基础库&加速库,https://github.com/quartz-scheduler/quartz,valid,repo,,6712,1996,231,74,558,Java,Apache-2.0,2016-03-07T14:05:37Z,2026-04-07T01:50:49Z,2026-03-20T01:43:34Z,26998,main,,False,False,,True,
鲲鹏,222,Sphinx,基础库&加速库,https://github.com/sphinx-doc/sphinx,valid,repo,,7767,2406,168,1450,6636,Python,NOASSERTION,2015-01-02T10:53:28Z,2026-04-10T06:15:33Z,2026-04-05T22:50:12Z,109264,master,"docs,documentation,documentation-tool,markdown,python,restructuredtext,sphinx",False,False,,True,
鲲鹏,223,Telegraf,基础库&加速库,https://github.com/influxdata/telegraf,valid,repo,,16812,5769,294,429,10094,Go,MIT,2015-04-01T16:28:44Z,2026-04-10T03:13:01Z,2026-04-09T17:50:24Z,82337,master,"golang,hacktoberfest,influxdb,json,kafka,logs,metrics,modbus,monitoring,mqtt,opcua,t,telegraf,telemetry-collection,time-series,windows-eventlog,xpath",False,False,,True,
鲲鹏,224,Tesseract,基础库&加速库,https://github.com/tesseract-ocr/tesseract,valid,repo,,73399,10591,1704,476,1719,C++,Apache-2.0,2014-08-12T18:04:59Z,2026-04-10T07:27:45Z,2026-03-29T17:08:42Z,53817,main,"hacktoberfest,lstm,machine-learning,ocr,ocr-engine,tesseract,tesseract-ocr",False,False,,True,
鲲鹏,225,ZeroMQ,基础库&加速库,https://github.com/zeromq/libzmq,valid,repo,,10836,2475,404,376,2897,C++,MPL-2.0,2009-07-29T09:56:41Z,2026-04-10T06:15:19Z,2026-04-07T18:05:29Z,24122,master,"concurrency,libzmq,messaging,network,networking,pubsub,pushpull,stream,zeromq,zmq,zmtp",False,False,,True,
鲲鹏,226,grpc,基础库&加速库,https://github.com/grpc/grpc,valid,repo,,44608,11119,1329,1240,29816,C++,Apache-2.0,2014-12-08T18:58:53Z,2026-04-10T07:45:20Z,2026-04-10T07:03:19Z,604302,master,,False,False,,True,
鲲鹏,227,consul,基础库&加速库,https://github.com/hashicorp/consul,valid,repo,,29836,4582,869,1389,17516,Go,NOASSERTION,2013-11-04T22:15:27Z,2026-04-10T06:15:30Z,2026-04-10T06:34:36Z,489915,main,"api-gateway,consul,ecs,kubernetes,service-discovery,service-mesh,vault",False,False,,True,
鲲鹏,228,Kong,基础库&加速库,https://github.com/kong/kong,valid,repo,https://github.com/Kong/kong,43152,5111,995,134,8768,Lua,Apache-2.0,2014-11-17T23:56:08Z,2026-04-10T07:43:09Z,2026-03-27T17:42:51Z,97299,master,"ai,ai-gateway,api-gateway,api-management,apis,artificial-intelligence,cloud-native,devops,kubernetes,kubernetes-ingress,kubernetes-ingress-controller,llm-gateway,llm-ops,mcp,mcp-gateway,microservice,microservices,openai-proxy,reverse-proxy,serverless",False,False,,True,
鲲鹏,229,PyTorch,搜广推,https://github.com/pytorch/pytorch,valid,repo,,98992,27452,1782,18276,121601,Python,NOASSERTION,2016-08-13T05:26:41Z,2026-04-10T07:43:35Z,2026-04-10T07:44:56Z,1291308,main,"autograd,deep-learning,gpu,machine-learning,neural-network,numpy,python,tensor",False,False,,True,
鲲鹏,230,Tensorflow,搜广推,https://github.com/tensorflow/tensorflow,valid,repo,,194622,75262,7391,4302,70871,C++,Apache-2.0,2015-11-07T01:19:20Z,2026-04-10T07:42:03Z,2026-04-10T07:41:52Z,1302069,master,"deep-learning,deep-neural-networks,distributed,machine-learning,ml,neural-network,python,tensorflow",False,False,,True,
鲲鹏,231,PaddlePaddle,搜广推,https://github.com/PaddlePaddle/Paddle,valid,repo,,23808,5983,709,1511,59126,C++,Apache-2.0,2016-08-15T06:59:08Z,2026-04-10T06:43:08Z,2026-04-10T06:43:02Z,547954,develop,"deep-learning,distributed-training,efficiency,machine-learning,neural-network,paddlepaddle,python,scalability",False,False,,True,
鲲鹏,232,caffe,搜广推,https://github.com/bvlc/caffe,valid,repo,https://github.com/BVLC/caffe,34699,18525,2060,1178,2248,C++,NOASSERTION,2013-09-12T18:39:48Z,2026-04-10T07:41:53Z,2024-07-31T23:10:28Z,76170,master,"deep-learning,machine-learning,vision",False,False,,True,
鲲鹏,233,horovod,搜广推,https://github.com/horovod/horovod,valid,repo,,14691,2247,324,406,1626,Python,NOASSERTION,2017-08-09T19:39:59Z,2026-04-10T04:53:45Z,2025-12-01T23:39:32Z,7087,master,"baidu,deep-learning,deeplearning,keras,machine-learning,machinelearning,mpi,mxnet,pytorch,ray,spark,tensorflow,uber",False,False,,True,
鲲鹏,234,Fio,基础库&加速库,https://github.com/axboe/fio,valid,repo,,6182,1393,164,230,883,C,GPL-2.0,2012-10-22T08:20:41Z,2026-04-10T06:15:16Z,2026-04-08T02:10:02Z,31395,master,,False,False,,True,
鲲鹏,235,iperf,基础库&加速库,https://github.com/esnet/iperf,valid,repo,,8368,1403,223,242,623,C,NOASSERTION,2014-02-25T18:42:52Z,2026-04-10T01:46:46Z,2026-04-09T23:27:13Z,15193,master,iperf3,False,False,,True,
鲲鹏,236,Netperf,基础库&加速库,https://github.com/hewlettpackard/netperf,valid,repo,https://github.com/HewlettPackard/netperf,955,204,41,66,40,C,MIT,2017-05-04T20:09:47Z,2026-03-31T08:51:12Z,2025-07-28T10:35:56Z,17117,master,,False,False,,True,
鲲鹏,237,sysbench,基础库&加速库,https://github.com/akopytov/sysbench,valid,repo,,6713,1142,181,215,142,C,GPL-2.0,2015-03-07T08:27:40Z,2026-04-09T22:27:37Z,2025-03-09T16:27:25Z,4834,master,"benchmark,console,freebsd,linux,lua,luajit,macos,micro-benchmarks,mysql,oltp,postgresql,sysbench",False,False,,True,
鲲鹏,238,UnixBench,基础库&加速库,https://github.com/kdlucas/byte-unixbench,valid,repo,,1422,347,57,34,52,C,GPL-2.0,2015-05-07T17:27:54Z,2026-04-03T04:39:08Z,2025-05-22T05:37:39Z,243,master,,False,False,,True,
鲲鹏,239,WebBench,基础库&加速库,https://github.com/ezlippi/webbench,valid,repo,https://github.com/EZLippi/WebBench,2794,1144,120,16,10,C,GPL-3.0,2015-04-13T04:45:47Z,2026-04-09T14:31:37Z,2021-06-19T07:25:49Z,74,master,,False,False,,True,
鲲鹏,240,siege,基础库&加速库,https://github.com/joedog/siege,valid,repo,https://github.com/JoeDog/siege,6191,398,105,148,90,C,GPL-3.0,2014-09-26T16:33:59Z,2026-04-08T19:44:21Z,2026-02-11T16:02:32Z,1684,master,,False,False,,True,
鲲鹏,241,Wrk,基础库&加速库,https://github.com/wg/wrk,valid,repo,,40184,3032,737,203,132,C,NOASSERTION,2012-03-20T11:12:28Z,2026-04-10T06:13:48Z,2023-12-30T10:33:51Z,38743,master,,False,False,,True,
鲲鹏,242,Bioconda,HPC,https://github.com/bioconda/,valid,org,,,,,,,,,,,,,,,,,,,
鲲鹏,243,Bioconductor,HPC,https://github.com/bioconductor,valid,org,,,,,,,,,,,,,,,,,,,
鲲鹏,244,BWA,HPC,https://github.com/lh3/bwa,valid,repo,,1726,576,104,98,133,C,GPL-3.0,2011-01-14T01:36:33Z,2026-04-05T14:10:10Z,2025-03-22T19:05:09Z,1786,master,"bioinformatics,fm-index,genomics,sequence-alignment",False,False,,True,
鲲鹏,245,GATK,HPC,https://github.com/broadinstitute/gatk,valid,repo,,1933,625,153,1432,4689,Java,NOASSERTION,2014-12-02T20:50:36Z,2026-04-08T21:54:17Z,2026-04-09T20:36:33Z,489848,master,"bioinformatics,dna,gatk,genome,genomics,ngs,science,sequencing,spark",False,False,,True,
鲲鹏,246,Relion,HPC,https://github.com/3dem/relion,valid,repo,,528,227,49,258,101,C++,GPL-2.0,2017-01-26T15:21:11Z,2026-04-01T02:59:33Z,2026-04-01T04:33:14Z,61048,master,"atomistic-models,biomolecular-dynamics,cryo-em,ctf,cuda,graphics-programming,gui,high-performance-computing,hpc,image-processing,likelihood,maximum-likelihood,microscope,microscopy,molecular-biology,molecular-structures,nvidia,optimization-algorithms,regularization,relion",False,False,,True,
鲲鹏,247,AlphaFold2,HPC,https://github.com/google-deepmind/alphafold,valid,repo,,14477,2603,234,302,140,Python,Apache-2.0,2021-06-17T14:06:06Z,2026-04-10T07:11:57Z,2026-04-07T08:10:12Z,16823,main,,False,False,,True,
鲲鹏,248,HMMER,HPC,https://github.com/eddyrivaslab/hmmer,valid,repo,https://github.com/EddyRivasLab/hmmer,408,90,12,21,60,C,NOASSERTION,2015-08-30T03:14:51Z,2026-04-08T08:31:52Z,2026-02-16T13:03:27Z,95498,master,,False,False,,True,
鲲鹏,249,OpenHPC,HPC,https://github.com/openhpc/ohpc,valid,repo,,977,204,82,3,1321,C,Apache-2.0,2015-09-28T18:20:29Z,2026-04-09T12:07:45Z,2026-04-09T12:07:40Z,35545,4.x,"clusters-management,devtools,hpc,linuxfoundation,mpi,package-repository,scientific-computing",False,False,,True,
鲲鹏,250,Lammps,HPC,https://github.com/lammps/lammps,valid,repo,,2845,1963,116,110,3685,C++,GPL-2.0,2013-08-09T17:45:11Z,2026-04-09T10:40:06Z,2026-04-01T19:10:14Z,855516,develop,"kokkos,lammps,molecular-dynamics,simulation",False,False,,True,
鲲鹏,251,VASP,HPC,https://www.vasp.at/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,252,CP2K,HPC,https://github.com/cp2k/cp2k,valid,repo,,1094,456,37,115,4074,Fortran,GPL-2.0,2018-10-02T10:42:51Z,2026-04-09T19:28:46Z,2026-04-09T19:28:38Z,273703,master,"hpc,material-science,quantum-chemistry,simulation",False,False,,True,
鲲鹏,253,QuantumEspresso,HPC,https://github.com/qef/q-e,valid,repo,https://github.com/QEF/q-e,658,318,57,0,8,Fortran,GPL-2.0,2018-02-02T10:10:24Z,2026-04-09T05:02:29Z,2026-04-08T11:55:17Z,828021,develop,quantum-espresso,False,False,,False,
鲲鹏,254,GROMACS,HPC,https://github.com/gromacs/gromacs,valid,repo,,893,383,67,0,21,C++,LGPL-2.1,2009-06-06T10:38:00Z,2026-04-10T05:27:19Z,2026-04-09T18:27:31Z,428637,main,,False,False,,False,
鲲鹏,255,Nwchem,HPC,https://github.com/nwchemgit/nwchem,valid,repo,,595,186,40,58,824,Fortran,NOASSERTION,2017-11-19T17:48:21Z,2026-04-09T05:02:33Z,2026-03-26T21:19:01Z,360897,master,"chemistry,computational-chemistry,density-functional-theory,electronic-structure-calculations,hartree-fock,molecular-simulation,nwchem,parallel-computing,quantum-chemistry",False,False,,True,
鲲鹏,256,Amber tools,HPC,https://ambermd.org/index.php,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,257,WRF,HPC,https://github.com/wrf-model/wrf,valid,repo,https://github.com/wrf-model/WRF,1614,828,99,192,1838,Fortran,NOASSERTION,2016-08-16T20:39:14Z,2026-04-09T15:05:48Z,2026-03-30T21:53:54Z,275963,master,"climate,forecast,fortran,model,nwp,simulation,weather,wrf",False,False,,True,
鲲鹏,258,CESM,HPC,https://github.com/escomp/cesm,valid,repo,https://github.com/ESCOMP/CESM,456,237,34,37,285,Python,NOASSERTION,2017-11-15T18:10:55Z,2026-04-06T18:34:55Z,2026-04-02T19:10:38Z,20949,cesm3.0-alphabranch,"climate,climate-model,ncar",False,False,,True,
鲲鹏,259,NEMO,HPC,https://github.com/linuxmint/nemo,valid,repo,,1498,345,76,334,781,C,GPL-2.0,2012-07-18T17:22:28Z,2026-04-09T19:53:46Z,2026-04-09T19:57:04Z,20175,master,,False,False,,True,
鲲鹏,260,WAVEWATCH III,HPC,https://github.com/csdms/bmi-wavewatch3,valid,repo,,7,0,5,15,75,Python,MIT,2022-05-26T06:10:14Z,2025-04-03T17:54:30Z,2026-03-16T21:08:07Z,1108,main,,False,False,,True,
鲲鹏,261,LASTZ,HPC,https://github.com/lastz/lastz,valid,repo,,243,41,11,48,6,C,MIT,2016-08-11T16:05:00Z,2026-03-27T12:20:26Z,2026-03-27T12:20:22Z,8989,master,,False,False,,True,
鲲鹏,262,OpenFOAM,HPC,https://openfoam.org/release/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,263,eman2,HPC,https://github.com/cryoem/eman2,valid,repo,,166,58,20,27,508,Python,,2015-12-15T19:38:03Z,2026-04-09T20:32:27Z,2026-04-09T20:32:23Z,451400,master,,False,False,,True,
鲲鹏,264,genewise,HPC,https://www.ebi.ac.uk/~birney/wise2/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,265,FSL,HPC,https://git.fmrib.ox.ac.uk/fsl/fslpy,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,266,OpenLB,HPC,https://www.openlb.net/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,267,SimpleITK,HPC,https://github.com/simpleitk/simpleitk,valid,repo,https://github.com/SimpleITK/SimpleITK,1051,228,33,80,1837,SWIG,Apache-2.0,2010-11-10T18:56:04Z,2026-04-08T16:35:31Z,2026-04-09T16:56:06Z,26286,main,"c-plus-plus,csharp,image-analysis,image-processing,itk,java,lua,python,r,registration,ruby,segmentation,simpleitk,swig,tcl",False,False,,True,
鲲鹏,268,3DSlicer,HPC,https://github.com/slicer/slicer,valid,repo,https://github.com/Slicer/Slicer,2406,716,43,660,3137,C++,NOASSERTION,2020-03-12T22:13:53Z,2026-04-10T01:25:25Z,2026-04-10T05:57:15Z,137436,main,"3d-printing,3d-slicer,c-plus-plus,computed-tomography,image-guided-therapy,image-processing,itk,kitware,medical-image-computing,medical-imaging,national-institutes-of-health,neuroimaging,nih,python,qt,registration,segmentation,tcia-dac,tractography,vtk",False,False,,True,
鲲鹏,269,bismark,HPC,https://github.com/felixkrueger/bismark,valid,repo,https://github.com/FelixKrueger/Bismark,446,109,12,4,79,HTML,GPL-3.0,2015-11-07T18:14:13Z,2026-03-26T18:31:10Z,2025-08-08T12:09:48Z,40548,master,"bioinformatics,dna,methylation",False,False,,True,
鲲鹏,270,Primer3,HPC,https://github.com/primer3-org/primer3,valid,repo,,281,68,10,10,21,C,GPL-2.0,2017-10-13T08:07:52Z,2026-04-08T07:49:49Z,2025-05-14T08:19:06Z,35587,main,,False,False,,True,
鲲鹏,271,featureCounts,HPC,https://subread.sourceforge.net/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,272,nanopack,HPC,https://github.com/wdecoster/nanopack,valid,repo,,288,18,7,0,0,Python,GPL-3.0,2017-10-02T12:04:58Z,2026-04-09T15:50:49Z,2023-06-02T11:33:22Z,34,master,,False,False,,True,
鲲鹏,273,GRAPHMAP,HPC,https://github.com/lbcb-sci/graphmap2,valid,repo,,70,5,3,23,1,C++,MIT,2019-07-24T15:36:29Z,2026-01-20T06:15:51Z,2022-08-30T12:17:38Z,33049,master,,True,False,,True,
鲲鹏,274,GRIDSS,HPC,https://github.com/papenfusslab/gridss,valid,repo,https://github.com/PapenfussLab/gridss,282,73,21,93,30,Java,NOASSERTION,2015-06-11T11:00:30Z,2026-03-20T03:39:11Z,2025-05-21T07:01:34Z,33201,master,,False,False,,True,
鲲鹏,275,Lumpy,HPC,https://github.com/arq5x/lumpy-sv,valid,repo,,342,115,26,197,69,C,MIT,2012-10-08T09:09:26Z,2026-03-25T12:17:13Z,2026-02-22T01:38:21Z,196533,master,,False,False,,True,
鲲鹏,276,Manta,HPC,https://github.com/hql287/manta,valid,repo,https://github.com/hql287/Manta,5435,482,100,135,187,JavaScript,LGPL-3.0,2017-11-13T18:18:40Z,2026-04-10T07:38:06Z,2025-02-02T23:27:16Z,8345,master,"customizable-templates,electron,electron-app,electron-react,electronjs,freelancer,freelancing,invoice,invoice-generator,invoice-pdf,invoice-template,invoicing-application,invoicing-software,react,react-app,react-redux,reactjs,receipt,taxes,webpack",False,False,,True,
鲲鹏,277,RepeatModeler,HPC,https://github.com/dfam-consortium/repeatmodeler,valid,repo,https://github.com/Dfam-consortium/RepeatModeler,236,25,7,21,19,Perl,NOASSERTION,2017-04-05T18:56:46Z,2026-04-08T16:26:52Z,2025-07-21T15:40:33Z,1198,master,,False,False,,True,
鲲鹏,278,rMATs,HPC,https://github.com/xinglab/rmats-turbo,valid,repo,https://github.com/Xinglab/rmats-turbo,293,63,13,265,76,C++,NOASSERTION,2020-06-01T16:23:55Z,2026-03-25T17:41:20Z,2026-03-04T13:14:46Z,4989,master,,False,False,,True,
鲲鹏,279,trf,HPC,https://github.com/benson-genomics-lab/trf,valid,repo,https://github.com/Benson-Genomics-Lab/TRF,204,33,5,34,2,C,AGPL-3.0,2020-04-08T01:56:56Z,2026-04-02T11:35:18Z,2023-01-16T20:44:26Z,867,master,,False,False,,True,
鲲鹏,280,deeptools,HPC,https://github.com/deeptools/deeptools,valid,repo,https://github.com/deeptools/deepTools,754,221,37,181,446,Python,NOASSERTION,2013-07-08T12:30:28Z,2026-04-06T06:29:11Z,2025-07-23T08:37:22Z,126482,master,"bioinformatics,chip-seq,genomics,ngs,python,rna-seq",False,False,,True,
鲲鹏,281,pilon,HPC,https://github.com/broadinstitute/pilon,valid,repo,,380,60,27,86,4,Scala,GPL-2.0,2013-03-30T14:30:26Z,2026-03-26T17:05:29Z,2022-04-10T14:39:17Z,4567,master,,False,False,,True,
鲲鹏,282,FigTRee,HPC,https://github.com/rambaut/figtree,valid,repo,,462,118,18,67,13,Java,,2015-03-15T10:56:35Z,2026-03-29T21:24:32Z,2026-03-20T21:52:32Z,52923,master,,False,False,,True,
鲲鹏,283,3d-dna,HPC,https://github.com/aidenlab/3d-dna,valid,repo,,223,58,12,67,4,Shell,MIT,2017-03-31T00:34:39Z,2026-04-01T13:06:28Z,2023-11-29T19:58:44Z,35312,master,,False,False,,True,
鲲鹏,284,ALLHiC,HPC,https://github.com/tanghaibao/allhic,valid,repo,,60,13,4,10,11,Jupyter Notebook,BSD-3-Clause,2017-11-06T22:19:28Z,2025-03-22T19:42:31Z,2025-01-03T03:59:05Z,31479,main,"contigs,genetic-algorithm,genome-assembly,genome-scaffolding,genomics,golang,heterozygous,hi-c,inter-contig-links,lachesis,pipeline,polyploid",False,False,,False,
鲲鹏,285,bamtools,HPC,https://github.com/pezmaster31/bamtools,valid,repo,,429,156,25,72,80,C++,MIT,2010-05-21T19:35:12Z,2026-03-07T19:16:42Z,2025-05-18T08:22:16Z,6543,master,,False,False,,True,
鲲鹏,286,BUSCO,HPC,https://gitlab.com/ezlab/busco,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,287,flye,HPC,https://github.com/fenderglass/flye,valid,repo,https://github.com/mikolmogorov/Flye,914,178,28,27,39,C,NOASSERTION,2016-03-17T22:47:39Z,2026-04-08T19:09:30Z,2026-04-03T20:56:14Z,36104,flye,,False,False,,True,
